50 10 2 | 15188 14 31.0329 2.07555e-14 8.3214e-08 | 29776 60 30.4326 0 -1.83241e-08 | 15444 46 30.4326 0 -8.09816e-07
51 10 2 | 15208 16 31.6653 2.09477e-15 6.87518e-07 | 29632 63 31.2981 0 -9.3341e-10 | 15504 53 31.2981 0 -7.14284e-07
52 10 3 | 15260 16 28.4678 2.55183e-09 1.00804e-07 | 29572 59 28.1072 0 -1.10832e-09 | 15568 39 28.1072 0 -6.95878e-07
53 10 2 | 15256 16 32.4647 5.00048e-09 6.4173e-09 | 29656 58 31.8876 0 -1.03455e-08 | 15652 44 31.8876 0 -2.97335e-06
54 10 2 | 15156 16 32.2012 3.41121e-10 4.04769e-09 | 29676 64 31.3729 0 -1.47845e-10 | 15472 40 31.3729 0 -5.16359e-06
55 10 3 | 15260 15 29.3962 2.00761e-09 1.83168e-08 | 29588 62 28.7475 0 -1.13714e-09 | 15508 41 28.7475 0 -5.41852e-06
56 10 2 | 15152 16 29.4034 8.4329e-11 1.35829e-06 | 29648 61 28.976 0 -4.67671e-09 | 15660 33 28.976 0 -2.51574e-06
57 10 2 | 14840 16 33.6465 1.15746e-09 6.17791e-09 | 29416 61 32.9566 0 -2.74144e-08 | 15388 41 32.9566 0 -5.25394e-06
58 10 2 | 15156 16 35.1413 8.61369e-09 3.86111e-08 | 29784 60 34.1113 0 -2.95997e-09 | 15576 45 34.1113 0 -2.1783e-07
59 10 3 | 15192 15 34.6494 2.6678e-11 1.56057e-12 | 29492 64 33.7922 0 -7.99766e-09 | 15492 45 33.7922 0 -2.91268e-07
60 10 2 | 15204 15 36.4469 1.88006e-10 6.00654e-07 | 29324 58 35.855 0 -9.02856e-09 | 15480 38 35.855 0 -5.48883e-06
61 10 3 | 15100 15 36.3578 9.94756e-12 8.64911e-13 | 29668 77 35.6887 0 -5.05657e-08 | 15504 37 35.6887 0 -6.87025e-07
62 10 3 | 15260 15 31.2353 2.70055e-09 1.75378e-08 | 29568 57 30.5847 0 -1.02487e-09 | 15448 38 30.5847 0 -4.63547e-06
63 10 3 | 15144 16 26.7485 1.63769e-09 6.81572e-09 | 29768 60 26.0053 0 -1.20202e-08 | 15464 43 26.0053 0 -4.8941e-07
64 10 2 | 15144 47 30.2623 1.25103e-07 5.73565e-07 | 29800 57 29.4534 0 -2.10956e-08 | 15768 62 29.4534 0 -2.49085e-06
65 10 3 | 15080 15 31.0638 2.77401e-10 2.70416e-09 | 29304 62 30.5934 0 -1.34603e-09 | 15448 42 30.5934 0 -1.03536e-07
66 10 2 | 15112 13 32.5657 3.98888e-14 1.97374e-06 | 29884 64 31.917 0 -3.84717e-09 | 15740 41 31.917 0 -1.00576e-06
67 10 2 | 15116 15 26.3679 1.27322e-10 8.52804e-12 | 29348 62 25.6249 0 -3.11486e-08 | 15508 82 25.6249 0 -2.58428e-06
68 10 2 | 15120 15 32.1903 1.20292e-09 1.47713e-10 | 29868 62 31.1662 0 -9.60782e-10 | 15604 48 31.1662 0 -7.35279e-06
69 10 3 | 15144 15 36.3459 4.53061e-11 7.21939e-08 | 29708 57 35.3034 0 -5.73985e-08 | 15524 42 35.3034 0 -3.41117e-06
70 10 2 | 15332 13 32.0701 3.46551e-14 6.8009e-06 | 29784 59 31.369 0 -4.29214e-09 | 15764 44 31.369 0 -9.19683e-07
71 10 2 | 15048 13 32.2048 1.76927e-14 6.14264e-07 | 29368 59 31.6387 0 -9.24209e-10 | 15632 42 31.6387 0 -1.1696e-06
72 10 2 | 15100 14 33.2965 9.31195e-10 1.41601e-10 | 29388 66 32.457 0 -8.32794e-09 | 15540 100 32.457 0 -1.99662e-07
73 10 3 | 15248 15 30.2256 5.26299e-09 1.84154e-07 | 29316 55 29.542 0 -6.74316e-08 | 15668 46 29.542 0 -2.98673e-06
74 10 2 | 14924 15 32.5664 8.30899e-10 3.45884e-09 | 29736 60 32.0411 0 -4.14459e-09 | 15632 40 32.0411 0 -6.47916e-06
75 10 3 | 15228 16 30.779 3.01469e-10 1.37914e-09 | 29640 55 29.8068 0 -5.52444e-08 | 15788 47 29.8068 0 -1.90933e-06
76 10 2 | 15220 14 32.0356 1.04219e-14 8.33955e-07 | 29824 62 30.9929 0 -7.78414e-10 | 15524 46 30.9929 0 -5.40402e-07
77 10 2 | 15184 14 32.1674 2.24081e-10 3.34313e-11 | 29456 59 31.3098 0 -1.18665e-08 | 15736 44 31.3098 0 -7.51108e-06
78 10 2 | 15276 15 33.6202 7.46423e-10 3.54344e-09 | 29360 59 33.0885 0 -8.98332e-09 | 15468 38 33.0885 0 -3.06965e-06
79 10 3 | 15268 15 32.2653 9.44762e-09 6.30876e-09 | 29332 63 31.3831 0 -1.60433e-09 | 15520 65 31.3831 0 -5.58014e-06
80 10 2 | 15224 14 31.8225 9.69905e-15 2.86015e-06 | 29564 61 30.9972 0 -3.97236e-08 | 15332 43 30.9972 0 -3.10765e-07
81 10 2 | 15200 16 28.546 1.0433e-09 9.44223e-09 | 29624 58 27.9276 0 -3.16898e-09 | 15516 73 27.9276 0 -2.62077e-06
82 10 2 | 15328 14 33.4682 1.85451e-14 2.81455e-06 | 29388 58 32.8637 0 -8.12493e-10 | 15596 32 32.8637 0 -7.1266e-07
83 10 2 | 15160 14 32.4094 1.34991e-14 2.27226e-06 | 29476 58 31.6285 0 -1.13522e-08 | 15652 30 31.6285 0 -2.49214e-06
84 10 2 | 15116 16 27.0358 3.6874e-09 3.04664e-08 | 29736 63 26.3407 0 -4.25778e-09 | 15512 53 26.3407 0 -5.06494e-06
85 10 2 | 15192 16 27.6823 1.45189e-09 6.26967e-08 | 29416 64 27.0895 0 -5.61109e-08 | 15596 63 27.0895 0 -5.25687e-06
86 10 3 | 15072 14 33.9393 9.0957e-15 2.21295e-07 | 29772 59 33.1466 0 -3.5848e-10 | 15524 51 33.1466 0 -1.11358e-06
87 10 2 | 15112 15 29.5082 6.74399e-09 8.56589e-08 | 29752 60 29.0949 0 -5.46037e-09 | 15444 52 29.0949 0 -5.49647e-07
88 10 3 | 15128 15 35.4741 3.62938e-09 3.12965e-08 | 29812 61 34.5719 0 -5.58679e-09 | 15568 65 34.5719 0 -7.35732e-06
89 10 2 | 15056 15 28.7686 6.75322e-16 7.40953e-07 | 29584 58 28.1773 0 -1.11169e-08 | 15444 39 28.1773 0 -7.06419e-07
90 10 2 | 15112 14 30.0881 1.62594e-14 3.40627e-06 | 29212 59 29.4769 0 -2.11705e-09 | 15580 42 29.4769 0 -1.16499e-07
91 10 2 | 15044 15 29.1547 2.11817e-15 7.27896e-07 | 29556 59 28.5591 0 -3.76532e-08 | 15652 53 28.5591 0 -5.20748e-06
92 10 3 | 15044 15 31.5625 1.75579e-09 2.60623e-10 | 29708 67 30.8843 0 -1.1045e-08 | 15620 42 30.8843 0 -1.75522e-07
93 10 2 | 15272 13 30.965 3.73004e-14 1.43513e-06 | 29628 57 30.0951 0 -4.92903e-08 | 15672 45 30.0951 0 -4.90489e-06
94 10 3 | 15268 14 30.8807 3.20701e-14 5.43514e-07 | 29712 58 30.0451 0 -3.04023e-08 | 15560 54 30.0451 0 -2.39403e-06
95 10 2 | 15268 13 33.8082 2.7823e-14 8.31026e-07 | 29372 57 33.004 0 -3.2092e-10 | 15508 42 33.004 0 -2.02443e-07
96 10 2 | 15060 16 29.3848 3.45071e-10 6.41807e-09 | 29540 60 28.9213 0 -4.49328e-09 | 15516 50 28.9213 0 -5.13184e-06
97 10 2 | 15308 39 29.9894 9.36331e-07 1.91915e-06 | 29424 60 29.5671 0 -2.25362e-09 | 15496 59 29.5671 0 -2.61368e-06
98 10 2 | 15320 15 28.7939 3.63085e-09 4.50881e-10 | 29568 57 28.0254 0 -8.28478e-09 | 15452 47 28.0254 0 -3.38324e-06
99 10 2 | 15108 15 32.8842 3.18335e-09 5.27614e-10 | 29540 57 32.3873 0 -1.02956e-08 | 15700 39 32.3873 0 -5.2797e-06
100 10 3 | 14912 24 30.2167 1.97516e-08 7.50297e-07 | 29368 61 29.5316 0 -8.08001e-10 | 15444 59 29.5316 0 -3.97136e-07
1 20 10 | 17284 43 87.5834 4.44644e-15 3.95287e-06 | 52240 186 86.1144 0 -4.7246e-08 | 16552 142 86.1144 0 -2.30686e-06
2 20 10 | 17380 53 91.4376 9.31164e-11 1.99903e-05 | 52080 196 89.9982 0 -5.91966e-08 | 16632 164 89.9982 0 -5.58998e-06
3 20 10 | 17408 48 91.7295 2.71461e-09 2.76209e-06 | 52304 180 90.2626 0 -8.28396e-08 | 16708 122 90.2626 0 -1.01709e-06
4 20 10 | 17156 52 87.2025 2.76886e-14 1.94963e-06 | 53284 194 85.4158 0 -1.39506e-10 | 16588 124 85.4158 0 -1.33537e-06
5 20 10 | 17264 54 90.0679 2.38782e-09 5.32684e-06 | 52100 179 87.8378 0 -1.08996e-09 | 16680 172 87.8378 0 -4.81059e-06
6 20 10 | 17324 50 93.7421 3.36514e-09 7.04623e-06 | 51868 189 92.2871 0 -6.74165e-09 | 16544 124 92.2871 0 -1.62377e-06
7 20 10 | 17432 53 88.5318 1.20518e-09 3.81036e-09 | 52632 254 86.9904 0 -2.52841e-09 | 16512 251 86.9904 0 -4.64726e-06
8 20 10 | 17208 44 87.5749 1.98085e-10 5.77832e-06 | 52852 192 85.7577 0 -3.09204e-08 | 16704 197 85.7577 0 -6.59688e-06
9 20 10 | 17176 104 89.458 1.13891e-08 4.23579e-06 | 51952 194 87.0481 0 -1.19349e-09 | 16516 152 87.0481 0 -1.45482e-05
10 20 10 | 17292 45 91.3098 2.39149e-15 4.54615e-05 | 52628 217 88.9412 0 -2.40992e-10 | 16648 132 88.9412 0 -2.27485e-06
11 20 10 | 17296 54 87.1283 3.25007e-09 1.5287e-06 | 52336 200 85.5133 0 -1.67648e-09 | 16752 133 85.5133 0 -6.86767e-06
12 20 11 | 17268 74 88.9686 1.97279e-08 6.1299e-06 | 53084 225 87.6418 0 -1.64051e-10 | 16772 123 87.6418 0 -5.19213e-06
13 20 11 | 17140 55 93.4299 4.62128e-11 3.70169e-06 | 52532 187 91.5497 0 -4.23196e-10 | 16872 148 91.5497 0 -3.38862e-06
14 20 9 | 17244 125 92.8807 2.62431e-06 3.6524e-05 | 52432 178 90.9078 0 -8.09206e-08 | 16720 131 90.9078 0 -7.54415e-06
15 20 10 | 17260 80 86.0219 1.18095e-06 3.1574e-05 | 52800 201 84.4893 0 -1.70422e-08 | 16672 170 84.4893 0 -2.01131e-05
16 20 10 | 17172 88 95.733 1.11403e-08 1.55541e-06 | 52140 181 93.4239 0 -8.77694e-09 | 16712 141 93.4239 0 -5.0157e-07
17 20 10 | 17284 52 87.4985 9.13343e-11 3.09813e-06 | 52280 195 84.8933 0 -3.54808e-08 | 16832 137 84.8933 0 -1.88898e-06
18 20 10 | 17228 51 83.7579 7.08112e-11 2.20416e-06 | 52740 202 82.3363 0 -5.60545e-11 | 16640 142 82.3363 0 -7.97909e-06
19 20 11 | 17376 50 91.7455 6.48336e-11 6.03382e-08 | 52440 201 89.2176 0 -5.85605e-10 | 16560 155 89.2176 0 -2.85986e-06
20 20 11 | 17116 48 84.4702 1.96105e-15 9.41489e-06 | 52208 173 82.8538 0 -1.24295e-08 | 16648 169 82.8538 0 -4.0038e-06
21 20 10 | 17252 44 95.0632 8.65815e-09 1.88259e-10 | 52176 206 93.2348 0 -8.65324e-09 | 16772 123 93.2348 0 -1.15343e-06
22 20 10 | 17176 123 95.1117 2.37239e-06 4.44218e-05 | 53192 208 93.067 0 -8.93545e-09 | 16596 177 93.067 0 -1.27252e-06
23 20 11 | 17232 50 85.6347 2.86914e-09 5.44897e-06 | 51956 190 83.5154 0 -4.81448e-09 | 16840 150 83.5153 0 -2.05736e-06
24 20 10 | 17328 52 83.6674 2.58946e-15 2.75357e-06 | 53428 181 82.7726 0 -5.94173e-09 | 16532 195 82.7726 0 -3.50453e-06
25 20 10 | 17360 97 93.2836 2.80335e-06 3.53937e-05 | 53060 194 91.7368 0 -9.67125e-09 | 16632 146 91.7368 0 -6.93621e-07
26 20 10 | 17316 75 87.5519 8.63557e-10 5.54362e-06 | 52100 201 85.7722 0 -1.6169e-08 | 16788 139 85.7722 0 -5.22521e-06
27 20 10 | 17268 50 84.5598 4.72295e-10 5.77662e-06 | 51916 210 82.6752 0 -1.65504e-08 | 16560 234 82.6752 0 -3.47748e-06
28 20 11 | 17196 48 92.6153 4.10032e-15 8.1867e-06 | 52852 212 90.6333 0 -1.05616e-08 | 16708 148 90.6333 0 -3.4633e-06
29 20 10 | 17316 124 94.0803 1.65881e-07 1.65886e-05 | 52992 186 91.2782 0 -5.10644e-09 | 16644 120 91.2781 0 -7.33389e-06
30 20 10 | 17264 136 93.7401 5.24103e-07 7.05865e-06 | 52584 204 92.2709 0 -3.16485e-09 | 16800 109 92.2709 0 -6.75371e-07
31 20 10 | 17284 47 86.6185 5.62034e-14 7.45047e-05 | 53180 193 84.4931 0 -1.89579e-09 | 16668 139 84.4931 0 -3.16639e-06
32 20 11 | 17204 189 89.5838 2.62051e-08 3.91764e-06 | 53216 178 88.1514 0 -5.26105e-08 | 16572 155 88.1514 0 -1.97319e-06
33 20 10 | 17280 52 83.9881 3.194e-09 1.90847e-06 | 52312 205 82.6123 0 -6.22149e-08 | 16840 176 82.6123 0 -3.42535e-06
34 20 10 | 17232 45 91.6045 4.99626e-09 1.00135e-05 | 52708 201 89.8806 0 -9.32744e-10 | 16772 128 89.8806 0 -3.15363e-07
35 20 10 | 17112 55 87.8874 1.95105e-10 5.5221e-06 | 52512 175 86.2713 0 -8.77228e-10 | 16528 144 86.2712 0 -3.22435e-06
36 20 10 | 17356 66 89.1021 2.14507e-08 2.18355e-06 | 52324 213 87.0766 0 -7.81203e-09 | 16736 153 87.0766 0 -6.55729e-06
37 20 10 | 17208 144 89.8659 1.41403e-06 2.99209e-05 | 52340 198 87.6079 0 -3.10011e-08 | 16660 140 87.6079 0 -6.50719e-06
38 20 10 | 17212 73 91.6714 5.47437e-08 3.2917e-06 | 52252 190 90.3385 0 -1.73066e-09 | 16724 116 90.3385 0 -2.55602e-05
39 20 10 | 17360 51 89.9328 2.72853e-15 2.31357e-05 | 52460 184 88.3451 0 -4.302e-10 | 16776 144 88.3451 0 -7.91307e-07
40 20 10 | 17260 50 95.7887 2.42222e-15 8.40632e-06 | 53852 189 93.643 0 -6.1639e-10 | 16636 129 93.643 0 -1.24679e-05
41 20 10 | 17292 177 91.2546 1.88638e-08 8.75118e-06 | 53188 168 89.2964 0 -2.83688e-08 | 16636 167 89.2964 0 -1.44997e-06
42 20 10 | 17328 66 86.3796 2.7217e-08 6.89259e-06 | 53244 168 84.917 0 -9.49539e-09 | 16704 154 84.917 0 -3.30423e-06
43 20 10 | 17180 188 86.6749 1.1506e-08 5.14394e-06 | 52812 171 84.8333 0 -8.00264e-11 | 16648 128 84.8333 0 -4.78992e-06
44 20 10 | 17220 45 91.2049 1.87098e-15 1.59252e-05 | 51920 193 89.9571 0 -3.86703e-08 | 16744 129 89.9571 0 -5.52517e-06
45 20 10 | 17276 75 92.1422 1.11142e-05 7.78717e-05 | 52244 188 89.7852 0 -1.68074e-08 | 16680 156 89.7852 0 -1.29904e-06
46 20 10 | 17268 47 87.9982 2.73755e-15 1.83648e-05 | 52628 205 86.4359 0 -9.19499e-09 | 16572 117 86.4359 0 -6.17187e-06
47 20 10 | 17388 88 85.1179 4.75156e-08 1.77269e-06 | 51892 191 83.5297 0 -7.12479e-08 | 16668 148 83.5297 0 -1.72042e-06
48 20 11 | 17276 83 98.2417 2.30788e-08 1.66223e-05 | 53664 196 96.3014 0 -1.79872e-08 | 16668 114 96.3014 0 -1.04504e-05
49 20 10 | 17224 50 90.7388 1.64375e-09 2.17514e-06 | 52204 205 88.6607 0 -2.91761e-08 | 16668 145 88.6607 0 -1.00483e-05
50 20 10 | 17212 54 81.621 3.00377e-15 6.54664e-06 | 53044 217 80.1849 0 -1.30399e-08 | 16632 127 80.1849 0 -1.01442e-05
51 20 10 | 17344 48 89.0091 3.18695e-15 1.42252e-05 | 52684 195 87.2987 0 -1.39216e-08 | 16808 125 87.2987 0 -4.14116e-06
52 20 11 | 17264 50 88.3709 2.20932e-15 2.0999e-05 | 53128 199 86.3659 0 -1.88303e-08 | 16708 111 86.3659 0 -1.37056e-06
53 20 10 | 17312 50 95.309 7.22132e-09 1.171e-05 | 51888 183 93.4601 0 -3.31574e-08 | 16736 110 93.4601 0 -3.17098e-05
54 20 10 | 17108 52 97.0621 1.57315e-14 4.236e-06 | 52476 201 95.1676 0 -9.67572e-09 | 16744 125 95.1676 0 -1.46155e-06
55 20 10 | 17364 54 88.9795 9.50912e-15 3.38555e-06 | 52416 181 86.5329 0 -5.06036e-09 | 16724 139 86.5329 0 -4.16081e-06
56 20 10 | 17368 51 86.826 2.58946e-15 1.71663e-05 | 52508 196 85.1629 0 -6.0474e-09 | 16576 127 85.1629 0 -3.29528e-06
57 20 10 | 17340 59 87.6818 1.89715e-15 9.20612e-06 | 52380 210 86.1912 0 -1.69873e-10 | 16720 168 86.1912 0 -5.31049e-06
58 20 10 | 17184 78 91.8848 5.64917e-09 3.96047e-06 | 52892 219 89.7845 0 -4.4307e-09 | 16704 202 89.7845 0 -1.58211e-05
59 20 10 | 17204 45 88.8497 3.60254e-14 3.90959e-05 | 52068 230 86.7015 0 -1.04077e-09 | 17000 156 86.7015 0 -5.00806e-06
60 20 10 | 17120 49 88.9194 1.96105e-15 2.75725e-05 | 52424 206 87.0749 0 -3.55575e-09 | 16548 161 87.0749 0 -3.19877e-06
61 20 11 | 17264 45 89.7243 4.55882e-14 3.81846e-05 | 51928 212 88.0543 0 -1.49807e-08 | 16676 124 88.0543 0 -4.85151e-06
62 20 10 | 17212 50 89.4929 4.92307e-09 5.29364e-06 | 52920 195 87.1278 0 -1.22367e-08 | 16796 166 87.1278 0 -2.16384e-06
63 20 10 | 17140 51 96.7208 3.7908e-10 6.18677e-06 | 51856 182 94.4313 0 -2.74993e-10 | 16828 148 94.4313 0 -2.06879e-06
64 20 10 | 17364 74 88.579 5.54533e-08 2.05857e-06 | 52044 195 86.3114 0 -4.90613e-09 | 16628 167 86.3114 0 -1.40089e-06
65 20 10 | 17316 80 89.1437 5.12384e-08 9.51267e-06 | 52160 187 87.1015 0 -4.48562e-08 | 16776 153 87.1015 0 -3.29256e-07
66 20 11 | 17276 85 90.5224 7.04166e-07 1.12991e-05 | 51732 185 88.9706 0 -6.03142e-11 | 16600 123 88.9706 0 -2.33008e-06
67 20 10 | 17280 45 87.2966 2.66454e-15 1.42676e-05 | 53084 190 85.3334 0 -5.12673e-10 | 16464 154 85.3334 0 -3.3765e-06
68 20 10 | 17244 48 89.1041 2.90283e-09 1.91632e-06 | 52120 226 86.8804 0 -3.90508e-08 | 16644 142 86.8804 0 -2.50148e-05
69 20 10 | 17184 53 87.459 6.80389e-09 4.0201e-06 | 52424 207 86.2156 0 -3.78785e-10 | 16828 149 86.2156 0 -3.49944e-06
70 20 10 | 17216 44 86.9532 9.81679e-15 2.66087e-05 | 52768 185 85.2242 0 -1.50992e-09 | 16680 128 85.2242 0 -2.55686e-06
71 20 11 | 17240 42 93.1426 6.55868e-09 1.05753e-06 | 51668 196 91.4729 0 -7.88843e-11 | 16732 124 91.4729 0 -2.28054e-05
72 20 10 | 17372 79 86.1711 2.62233e-08 4.35202e-06 | 52572 199 84.5469 0 -2.32934e-08 | 16584 123 84.5469 0 -6.19583e-06
73 20 10 | 17204 150 92.1056 1.04601e-08 4.95465e-06 | 52560 203 90.4106 0 -1.54839e-09 | 16772 159 90.4106 0 -6.99665e-06
74 20 10 | 17392 50 90.9379 2.27528e-15 5.91639e-05 | 50836 215 88.8123 0 -1.17504e-08 | 16532 144 88.8123 0 -8.02631e-07
75 20 10 | 17248 53 90.3388 1.49981e-09 2.53819e-11 | 52572 161 87.8121 0 -3.18052e-08 | 16720 128 87.8121 0 -3.63165e-06
